POD;DATA;ORA;FL_ORA_LEGALE;CONSUMO_ATTIVA_PRELEVATA;ATTIVA_IMMESSA;CONSUMO_REATTIVA_INDUTTIVA_PRELEVATA;REATTIVA_INDUTTIVA_IMMESSA;CONSUMO_REATTIVA_CAPACITIVA_PRELEVATA;REATTIVA_CAPACITIVA_IMMESSA;POTENZA_MASSIMA;TIPO_DATO;
IT012E00107977;20231101;073000;+01;0,069;;0,0;;;;;E;
IT012E00107977;20231101;074500;+01;0,018;;0,0;;;;;E;
IT012E00107977;20231101;080000;+01;0,012;;0,0;;;;;E;
IT012E00107977;20231101;081500;+01;0,095;;0,004;;;;;E;
IT012E00107977;20231101;083000;+01;0,018;;0,0;;;;;E;
IT012E00107977;20231101;084500;+01;0,019;;0,0;;;;;E;
IT012E00107977;20231101;090000;+01;0,029;;0,0;;;;;E;
IT012E00107977;20231101;091500;+01;0,334;;0,014;;;;;E;
IT012E00107977;20231101;093000;+01;0,292;;0,001;;;;;E;
IT012E00107977;20231101;094500;+01;0,206;;0,0;;;;;E;
IT012E00107977;20231101;100000;+01;0,194;;0,0;;;;;E;
IT012E00107977;20231101;101500;+01;0,169;;0,0;;;;;E;
IT012E00107977;20231101;103000;+01;0,161;;0,0;;;;;E;
IT012E00107977;20231101;104500;+01;0,196;;0,0;;;;;E;
IT012E00107977;20231101;110000;+01;0,199;;0,0;;;;;E;
IT012E00107977;20231101;111500;+01;0,175;;0,0;;;;;E;
IT012E00107977;20231101;113000;+01;0,2;;0,0;;;;;E;
IT012E00107977;20231101;114500;+01;0,24;;0,0;;;;;E;
IT012E00107977;20231101;120000;+01;0,194;;0,0;;;;;E;
IT012E00107977;20231101;121500;+01;0,469;;0,0;;;;;E;
IT012E00107977;20231101;123000;+01;0,239;;0,0;;;;;E;
IT012E00107977;20231101;124500;+01;0,255;;0,0;;;;;E;
IT012E00107977;20231101;130000;+01;0,214;;0,0;;;;;E;
IT012E00107977;20231101;131500;+01;0,189;;0,0;;;;;E;
IT012E00107977;20231101;133000;+01;0,123;;0,0;;;;;E;
IT012E00107977;20231101;134500;+01;0,184;;0,0;;;;;E;
IT012E00107977;20231101;140000;+01;0,123;;0,0;;;;;E;
IT012E00107977;20231101;141500;+01;0,181;;0,0;;;;;E;
IT012E00107977;20231101;143000;+01;0,132;;0,0;;;;;E;
IT012E00107977;20231101;144500;+01;0,1;;0,0;;;;;E;
IT012E00107977;20231101;150000;+01;0,163;;0,0;;;;;E;
IT012E00107977;20231101;151500;+01;0,234;;0,0;;;;;E;
IT012E00107977;20231101;153000;+01;0,251;;0,0;;;;;E;
IT012E00107977;20231101;154500;+01;0,167;;0,0;;;;;E;
IT012E00107977;20231101;160000;+01;0,144;;0,0;;;;;E;
IT012E00107977;20231101;161500;+01;0,119;;0,0;;;;;E;
IT012E00107977;20231101;163000;+01;0,166;;0,003;;;;;E;
IT012E00107977;20231101;164500;+01;0,174;;0,005;;;;;E;
IT012E00107977;20231101;170000;+01;0,096;;0,0;;;;;E;
IT012E00107977;20231101;171500;+01;0,055;;0,0;;;;;E;
IT012E00107977;20231101;173000;+01;0,086;;0,0;;;;;E;
IT012E00107977;20231101;174500;+01;0,111;;0,0;;;;;E;
IT012E00107977;20231101;180000;+01;0,105;;0,0;;;;;E;
IT012E00107977;20231101;181500;+01;0,032;;0,0;;;;;E;
IT012E00107977;20231101;183000;+01;0,07;;0,0;;;;;E;
IT012E00107977;20231101;184500;+01;0,016;;0,0;;;;;E;
IT012E00107977;20231101;190000;+01;0,062;;0,0;;;;;E;
IT012E00107977;20231101;191500;+01;0,016;;0,0;;;;;E;
IT012E00107977;20231101;193000;+01;0,118;;0,022;;;;;E;
IT012E00107977;20231101;194500;+01;0,084;;0,031;;;;;E;
IT012E00107977;20231101;200000;+01;0,014;;0,004;;;;;E;
IT012E00107977;20231101;201500;+01;0,069;;0,0;;;;;E;
IT012E00107977;20231101;203000;+01;0,016;;0,0;;;;;E;
IT012E00107977;20231101;204500;+01;0,007;;0,0;;;;;E;
IT012E00107977;20231101;210000;+01;0,015;;0,0;;;;;E;
IT012E00107977;20231101;211500;+01;0,068;;0,0;;;;;E;
IT012E00107977;20231101;213000;+01;0,011;;0,0;;;;;E;
IT012E00107977;20231101;214500;+01;0,092;;0,0;;;;;E;
IT012E00107977;20231101;220000;+01;0,079;;0,0;;;;;E;
IT012E00107977;20231101;221500;+01;0,148;;0,0;;;;;E;
IT012E00107977;20231101;223000;+01;0,056;;0,0;;;;;E;
IT012E00107977;20231101;224500;+01;0,065;;0,0;;;;;E;
IT012E00107977;20231101;230000;+01;0,113;;0,0;;;;;E;
IT012E00107977;20231101;231500;+01;0,136;;0,0;;;;;E;
IT012E00107977;20231101;233000;+01;0,155;;0,0;;;;;E;
IT012E00107977;20231101;234500;+01;0,192;;0,005;;;;;E;
IT012E00107977;20231102;000000;+01;0,056;;0,0;;;;;E;
IT012E00107977;20231102;001500;+01;0,106;;0,0;;;;;E;
IT012E00107977;20231102;003000;+01;0,083;;0,0;;;;;E;
IT012E00107977;20231102;004500;+01;0,036;;0,0;;;;;E;
IT012E00107977;20231102;010000;+01;0,108;;0,0;;;;;E;
IT012E00107977;20231102;011500;+01;0,106;;0,0;;;;;E;
IT012E00107977;20231102;013000;+01;0,135;;0,0;;;;;E;
IT012E00107977;20231102;014500;+01;0,088;;0,0;;;;;E;
IT012E00107977;20231102;020000;+01;0,073;;0,0;;;;;E;
IT012E00107977;20231102;021500;+01;0,073;;0,0;;;;;E;
IT012E00107977;20231102;023000;+01;0,045;;0,0;;;;;E;
IT012E00107977;20231102;024500;+01;0,033;;0,0;;;;;E;
IT012E00107977;20231102;030000;+01;0,07;;0,0;;;;;E;
IT012E00107977;20231102;031500;+01;0,011;;0,0;;;;;E;
IT012E00107977;20231102;033000;+01;0,062;;0,0;;;;;E;
IT012E00107977;20231102;034500;+01;0,017;;0,0;;;;;E;
IT012E00107977;20231102;040000;+01;0,069;;0,0;;;;;E;
IT012E00107977;20231102;041500;+01;0,009;;0,0;;;;;E;
IT012E00107977;20231102;043000;+01;0,011;;0,0;;;;;E;
IT012E00107977;20231102;044500;+01;0,019;;0,0;;;;;E;
IT012E00107977;20231102;050000;+01;0,093;;0,0;;;;;E;
IT012E00107977;20231102;051500;+01;0,042;;0,0;;;;;E;
IT012E00107977;20231102;053000;+01;0,017;;0,0;;;;;E;
IT012E00107977;20231102;054500;+01;0,022;;0,0;;;;;E;
IT012E00107977;20231102;060000;+01;0,02;;0,0;;;;;E;
IT012E00107977;20231102;061500;+01;0,019;;0,0;;;;;E;
IT012E00107977;20231102;063000;+01;0,032;;0,0;;;;;E;
IT012E00107977;20231102;064500;+01;0,044;;0,0;;;;;E;
IT012E00107977;20231102;070000;+01;0,016;;0,0;;;;;E;
IT012E00107977;20231102;071500;+01;0,013;;0,0;;;;;E;
IT012E00107977;20231102;073000;+01;0,008;;0,0;;;;;E;
IT012E00107977;20231102;074500;+01;0,017;;0,0;;;;;E;
IT012E00107977;20231102;080000;+01;0,218;;0,004;;;;;E;
IT012E00107977;20231102;081500;+01;0,097;;0,0;;;;;E;
IT012E00107977;20231102;083000;+01;0,119;;0,0;;;;;E;
IT012E00107977;20231102;084500;+01;0,07;;0,0;;;;;E;
IT012E00107977;20231102;090000;+01;0,077;;0,0;;;;;E;
IT012E00107977;20231102;091500;+01;0,125;;0,004;;;;;E;
IT012E00107977;20231102;093000;+01;0,096;;0,0;;;;;E;
IT012E00107977;20231102;094500;+01;0,106;;0,0;;;;;E;
IT012E00107977;20231102;100000;+01;0,07;;0,0;;;;;E;
IT012E00107977;20231102;101500;+01;0,162;;0,004;;;;;E;
IT012E00107977;20231102;103000;+01;0,183;;0,0;;;;;E;
IT012E00107977;20231102;104500;+01;0,09;;0,0;;;;;E;
IT012E00107977;20231102;110000;+01;0,034;;0,0;;;;;E;
IT012E00107977;20231102;111500;+01;0,068;;0,0;;;;;E;
IT012E00107977;20231102;113000;+01;0,006;;0,0;;;;;E;
IT012E00107977;20231102;114500;+01;0,021;;0,0;;;;;E;
IT012E00107977;20231102;120000;+01;0,055;;0,0;;;;;E;
IT012E00107977;20231102;121500;+01;0,014;;0,0;;;;;E;
IT012E00107977;20231102;123000;+01;0,006;;0,0;;;;;E;
IT012E00107977;20231102;124500;+01;0,061;;0,0;;;;;E;
IT012E00107977;20231102;130000;+01;0,01;;0,0;;;;;E;
IT012E00107977;20231102;131500;+01;0,007;;0,0;;;;;E;
IT012E00107977;20231102;133000;+01;0,016;;0,0;;;;;E;
IT012E00107977;20231102;134500;+01;0,015;;0,0;;;;;E;
IT012E00107977;20231102;140000;+01;0,056;;0,0;;;;;E;
IT012E00107977;20231102;141500;+01;0,01;;0,0;;;;;E;
IT012E00107977;20231102;143000;+01;0,013;;0,0;;;;;E;
IT012E00107977;20231102;144500;+01;0,006;;0,0;;;;;E;
IT012E00107977;20231102;150000;+01;0,013;;0,0;;;;;E;
IT012E00107977;20231102;151500;+01;0,016;;0,0;;;;;E;
IT012E00107977;20231102;153000;+01;0,061;;0,0;;;;;E;
IT012E00107977;20231102;154500;+01;0,007;;0,0;;;;;E;
IT012E00107977;20231102;160000;+01;0,014;;0,0;;;;;E;
IT012E00107977;20231102;161500;+01;0,009;;0,0;;;;;E;
IT012E00107977;20231102;163000;+01;0,008;;0,0;;;;;E;
IT012E00107977;20231102;164500;+01;0,052;;0,0;;;;;E;
IT012E00107977;20231102;170000;+01;0,028;;0,0;;;;;E;
IT012E00107977;20231102;171500;+01;0,006;;0,0;;;;;E;
IT012E00107977;20231102;173000;+01;0,011;;0,0;;;;;E;
IT012E00107977;20231102;174500;+01;0,013;;0,0;;;;;E;
IT012E00107977;20231102;180000;+01;0,006;;0,0;;;;;E;
IT012E00107977;20231102;181500;+01;0,061;;0,0;;;;;E;
IT012E00107977;20231102;183000;+01;0,029;;0,0;;;;;E;
IT012E00107977;20231102;184500;+01;0,041;;0,0;;;;;E;
IT012E00107977;20231102;190000;+01;0,024;;0,0;;;;;E;
IT012E00107977;20231102;191500;+01;0,02;;0,0;;;;;E;
IT012E00107977;20231102;193000;+01;0,066;;0,0;;;;;E;
IT012E00107977;20231102;194500;+01;0,016;;0,0;;;;;E;
IT012E00107977;20231102;200000;+01;0,006;;0,0;;;;;E;
IT012E00107977;20231102;201500;+01;0,016;;0,0;;;;;E;
IT012E00107977;20231102;203000;+01;0,015;;0,0;;;;;E;
IT012E00107977;20231102;204500;+01;0,063;;0,0;;;;;E;
IT012E00107977;20231102;210000;+01;0,009;;0,0;;;;;E;
IT012E00107977;20231102;211500;+01;0,009;;0,0;;;;;E;
IT012E00107977;20231102;213000;+01;0,015;;0,0;;;;;E;
IT012E00107977;20231102;214500;+01;0,058;;0,0;;;;;E;
IT012E00107977;20231102;220000;+01;0,028;;0,0;;;;;E;
IT012E00107977;20231102;221500;+01;0,151;;0,0;;;;;E;
IT012E00107977;20231102;223000;+01;0,228;;0,0;;;;;E;
IT012E00107977;20231102;224500;+01;0,075;;0,0;;;;;E;
IT012E00107977;20231102;230000;+01;0,136;;0,0;;;;;E;
IT012E00107977;20231102;231500;+01;0,061;;0,0;;;;;E;
IT012E00107977;20231102;233000;+01;0,298;;0,0;;;;;E;
IT012E00107977;20231102;234500;+01;0,107;;0,0;;;;;E;
IT012E00107977;20231103;000000;+01;0,196;;0,0;;;;;E;
IT012E00107977;20231103;001500;+01;0,146;;0,0;;;;;E;
IT012E00107977;20231103;003000;+01;0,102;;0,0;;;;;E;
IT012E00107977;20231103;004500;+01;0,118;;0,0;;;;;E;
IT012E00107977;20231103;010000;+01;0,135;;0,0;;;;;E;
IT012E00107977;20231103;011500;+01;0,083;;0,0;;;;;E;
IT012E00107977;20231103;013000;+01;0,065;;0,0;;;;;E;
IT012E00107977;20231103;014500;+01;0,018;;0,0;;;;;E;
IT012E00107977;20231103;020000;+01;0,073;;0,0;;;;;E;
IT012E00107977;20231103;021500;+01;0,063;;0,0;;;;;E;
IT012E00107977;20231103;023000;+01;0,012;;0,0;;;;;E;
IT012E00107977;20231103;024500;+01;0,068;;0,0;;;;;E;
IT012E00107977;20231103;030000;+01;0,008;;0,0;;;;;E;
IT012E00107977;20231103;031500;+01;0,063;;0,0;;;;;E;
IT012E00107977;20231103;033000;+01;0,017;;0,0;;;;;E;
IT012E00107977;20231103;034500;+01;0,012;;0,0;;;;;E;
IT012E00107977;20231103;040000;+01;0,059;;0,0;;;;;E;
IT012E00107977;20231103;041500;+01;0,016;;0,0;;;;;E;
IT012E00107977;20231103;043000;+01;0,009;;0,0;;;;;E;
IT012E00107977;20231103;044500;+01;0,01;;0,0;;;;;E;
IT012E00107977;20231103;050000;+01;0,017;;0,0;;;;;E;
IT012E00107977;20231103;051500;+01;0,065;;0,0;;;;;E;
IT012E00107977;20231103;053000;+01;0,007;;0,0;;;;;E;
IT012E00107977;20231103;054500;+01;0,013;;0,0;;;;;E;
IT012E00107977;20231103;060000;+01;0,012;;0,0;;;;;E;
IT012E00107977;20231103;061500;+01;0,007;;0,0;;;;;E;
IT012E00107977;20231103;063000;+01;0,016;;0,0;;;;;E;
IT012E00107977;20231103;064500;+01;0,107;;0,005;;;;;E;
IT012E00107977;20231103;070000;+01;0,014;;0,0;;;;;E;
IT012E00107977;20231103;071500;+01;0,018;;0,0;;;;;E;
IT012E00107977;20231103;073000;+01;0,071;;0,0;;;;;E;
IT012E00107977;20231103;074500;+01;0,013;;0,0;;;;;E;
IT012E00107977;20231103;080000;+01;0,057;;0,0;;;;;E;
IT012E00107977;20231103;081500;+01;0,068;;0,0;;;;;E;
IT012E00107977;20231103;083000;+01;0,051;;0,0;;;;;E;
IT012E00107977;20231103;084500;+01;0,015;;0,0;;;;;E;
IT012E00107977;20231103;090000;+01;0,074;;0,0;;;;;E;
IT012E00107977;20231103;091500;+01;0,29;;0,013;;;;;E;
IT012E00107977;20231103;093000;+01;0,132;;0,0;;;;;E;
IT012E00107977;20231103;094500;+01;0,055;;0,0;;;;;E;
IT012E00107977;20231103;100000;+01;0,131;;0,0;;;;;E;
IT012E00107977;20231103;101500;+01;0,058;;0,001;;;;;E;
IT012E00107977;20231103;103000;+01;0,105;;0,005;;;;;E;
IT012E00107977;20231103;104500;+01;0,056;;0,0;;;;;E;
IT012E00107977;20231103;110000;+01;0,076;;0,0;;;;;E;
IT012E00107977;20231103;111500;+01;0,217;;0,0;;;;;E;
IT012E00107977;20231103;113000;+01;0,351;;0,0;;;;;E;
IT012E00107977;20231103;114500;+01;0,19;;0,0;;;;;E;
IT012E00107977;20231103;120000;+01;0,254;;0,001;;;;;E;
IT012E00107977;20231103;121500;+01;0,148;;0,0;;;;;E;
IT012E00107977;20231103;123000;+01;0,141;;0,0;;;;;E;
IT012E00107977;20231103;124500;+01;0,176;;0,0;;;;;E;
IT012E00107977;20231103;130000;+01;0,134;;0,0;;;;;E;
IT012E00107977;20231103;131500;+01;0,109;;0,0;;;;;E;
IT012E00107977;20231103;133000;+01;0,126;;0,0;;;;;E;
IT012E00107977;20231103;134500;+01;0,096;;0,0;;;;;E;
IT012E00107977;20231103;140000;+01;0,102;;0,0;;;;;E;
IT012E00107977;20231103;141500;+01;0,188;;0,0;;;;;E;
IT012E00107977;20231103;143000;+01;0,183;;0,0;;;;;E;
IT012E00107977;20231103;144500;+01;0,118;;0,0;;;;;E;
IT012E00107977;20231103;150000;+01;0,287;;0,0;;;;;E;
IT012E00107977;20231103;151500;+01;0,52;;0,0;;;;;E;
IT012E00107977;20231103;153000;+01;0,225;;0,0;;;;;E;
IT012E00107977;20231103;154500;+01;0,231;;0,0;;;;;E;
IT012E00107977;20231103;160000;+01;0,192;;0,0;;;;;E;
IT012E00107977;20231103;161500;+01;0,136;;0,0;;;;;E;
IT012E00107977;20231103;163000;+01;0,131;;0,0;;;;;E;
IT012E00107977;20231103;164500;+01;0,109;;0,001;;;;;E;
IT012E00107977;20231103;170000;+01;0,047;;0,0;;;;;E;
IT012E00107977;20231103;171500;+01;0,112;;0,0;;;;;E;
IT012E00107977;20231103;173000;+01;0,088;;0,0;;;;;E;
IT012E00107977;20231103;174500;+01;0,057;;0,0;;;;;E;
IT012E00107977;20231103;180000;+01;0,125;;0,0;;;;;E;
IT012E00107977;20231103;181500;+01;0,411;;0,0;;;;;E;
IT012E00107977;20231103;183000;+01;0,274;;0,001;;;;;E;
IT012E00107977;20231103;184500;+01;0,141;;0,0;;;;;E;
IT012E00107977;20231103;190000;+01;0,145;;0,0;;;;;E;
IT012E00107977;20231103;191500;+01;0,143;;0,0;;;;;E;
IT012E00107977;20231103;193000;+01;0,112;;0,0;;;;;E;
IT012E00107977;20231103;194500;+01;0,074;;0,001;;;;;E;
IT012E00107977;20231103;200000;+01;0,105;;0,0;;;;;E;
IT012E00107977;20231103;201500;+01;0,122;;0,0;;;;;E;
IT012E00107977;20231103;203000;+01;0,062;;0,0;;;;;E;
IT012E00107977;20231103;204500;+01;0,154;;0,0;;;;;E;
IT012E00107977;20231103;210000;+01;0,098;;0,0;;;;;E;
IT012E00107977;20231103;211500;+01;0,082;;0,0;;;;;E;
IT012E00107977;20231103;213000;+01;0,156;;0,0;;;;;E;
IT012E00107977;20231103;214500;+01;0,085;;0,0;;;;;E;
IT012E00107977;20231103;220000;+01;0,097;;0,0;;;;;E;
IT012E00107977;20231103;221500;+01;0,086;;0,0;;;;;E;
IT012E00107977;20231103;223000;+01;0,082;;0,0;;;;;E;
IT012E00107977;20231103;224500;+01;0,169;;0,0;;;;;E;
IT012E00107977;20231103;230000;+01;0,077;;0,0;;;;;E;
IT012E00107977;20231103;231500;+01;0,08;;0,0;;;;;E;
IT012E00107977;20231103;233000;+01;0,062;;0,0;;;;;E;
IT012E00107977;20231103;234500;+01;0,084;;0,0;;;;;E;
IT012E00107977;20231104;000000;+01;0,077;;0,0;;;;;E;
IT012E00107977;20231104;001500;+01;0,326;;0,0;;;;;E;
IT012E00107977;20231104;003000;+01;0,317;;0,0;;;;;E;
IT012E00107977;20231104;004500;+01;0,235;;0,0;;;;;E;
IT012E00107977;20231104;010000;+01;0,207;;0,0;;;;;E;
IT012E00107977;20231104;011500;+01;0,14;;0,0;;;;;E;
IT012E00107977;20231104;013000;+01;0,181;;0,0;;;;;E;
IT012E00107977;20231104;014500;+01;0,133;;0,0;;;;;E;
IT012E00107977;20231104;020000;+01;0,108;;0,0;;;;;E;
IT012E00107977;20231104;021500;+01;0,126;;0,001;;;;;E;
IT012E00107977;20231104;023000;+01;0,106;;0,0;;;;;E;
IT012E00107977;20231104;024500;+01;0,114;;0,0;;;;;E;
IT012E00107977;20231104;030000;+01;0,051;;0,0;;;;;E;
IT012E00107977;20231104;031500;+01;0,117;;0,0;;;;;E;
IT012E00107977;20231104;033000;+01;0,097;;0,0;;;;;E;
IT012E00107977;20231104;034500;+01;0,066;;0,0;;;;;E;
IT012E00107977;20231104;040000;+01;0,086;;0,0;;;;;E;
IT012E00107977;20231104;041500;+01;0,088;;0,0;;;;;E;
IT012E00107977;20231104;043000;+01;0,039;;0,0;;;;;E;
IT012E00107977;20231104;044500;+01;0,125;;0,0;;;;;E;
IT012E00107977;20231104;050000;+01;0,047;;0,0;;;;;E;
IT012E00107977;20231104;051500;+01;0,06;;0,0;;;;;E;
IT012E00107977;20231104;053000;+01;0,054;;0,0;;;;;E;
IT012E00107977;20231104;054500;+01;0,119;;0,0;;;;;E;
IT012E00107977;20231104;060000;+01;0,063;;0,0;;;;;E;
IT012E00107977;20231104;061500;+01;0,049;;0,0;;;;;E;
IT012E00107977;20231104;063000;+01;0,069;;0,0;;;;;E;
IT012E00107977;20231104;064500;+01;0,095;;0,0;;;;;E;
IT012E00107977;20231104;070000;+01;0,068;;0,0;;;;;E;
IT012E00107977;20231104;071500;+01;0,052;;0,0;;;;;E;
IT012E00107977;20231104;073000;+01;0,071;;0,001;;;;;E;
IT012E00107977;20231104;074500;+01;0,048;;0,0;;;;;E;
IT012E00107977;20231104;080000;+01;0,114;;0,0;;;;;E;
IT012E00107977;20231104;081500;+01;0,059;;0,0;;;;;E;
IT012E00107977;20231104;083000;+01;0,051;;0,0;;;;;E;
IT012E00107977;20231104;084500;+01;0,067;;0,0;;;;;E;
IT012E00107977;20231104;090000;+01;0,055;;0,0;;;;;E;
IT012E00107977;20231104;091500;+01;0,118;;0,001;;;;;E;
IT012E00107977;20231104;093000;+01;0,044;;0,0;;;;;E;
IT012E00107977;20231104;094500;+01;0,112;;0,005;;;;;E;
IT012E00107977;20231104;100000;+01;0,038;;0,0;;;;;E;
IT012E00107977;20231104;101500;+01;0,076;;0,001;;;;;E;
IT012E00107977;20231104;103000;+01;0,112;;0,0;;;;;E;
IT012E00107977;20231104;104500;+01;0,074;;0,0;;;;;E;
IT012E00107977;20231104;110000;+01;0,1;;0,0;;;;;E;
IT012E00107977;20231104;111500;+01;0,124;;0,0;;;;;E;
IT012E00107977;20231104;113000;+01;0,054;;0,0;;;;;E;
IT012E00107977;20231104;114500;+01;0,137;;0,0;;;;;E;
IT012E00107977;20231104;120000;+01;0,136;;0,0;;;;;E;
IT012E00107977;20231104;121500;+01;0,104;;0,0;;;;;E;
IT012E00107977;20231104;123000;+01;0,161;;0,0;;;;;E;
IT012E00107977;20231104;124500;+01;0,134;;0,0;;;;;E;
IT012E00107977;20231104;130000;+01;0,114;;0,0;;;;;E;
IT012E00107977;20231104;131500;+01;0,117;;0,0;;;;;E;
IT012E00107977;20231104;133000;+01;0,1;;0,0;;;;;E;
IT012E00107977;20231104;134500;+01;0,073;;0,0;;;;;E;
IT012E00107977;20231104;140000;+01;0,102;;0,0;;;;;E;
IT012E00107977;20231104;141500;+01;0,059;;0,0;;;;;E;
IT012E00107977;20231104;143000;+01;0,078;;0,0;;;;;E;
IT012E00107977;20231104;144500;+01;0,126;;0,0;;;;;E;
IT012E00107977;20231104;150000;+01;0,116;;0,0;;;;;E;
IT012E00107977;20231104;151500;+01;0,072;;0,0;;;;;E;
IT012E00107977;20231104;153000;+01;0,12;;0,0;;;;;E;
IT012E00107977;20231104;154500;+01;0,066;;0,0;;;;;E;
IT012E00107977;20231104;160000;+01;0,07;;0,0;;;;;E;
IT012E00107977;20231104;161500;+01;0,16;;0,0;;;;;E;
IT012E00107977;20231104;163000;+01;0,094;;0,0;;;;;E;
IT012E00107977;20231104;164500;+01;0,066;;0,0;;;;;E;
IT012E00107977;20231104;170000;+01;0,083;;0,0;;;;;E;
IT012E00107977;20231104;171500;+01;0,119;;0,0;;;;;E;
IT012E00107977;20231104;173000;+01;0,075;;0,001;;;;;E;
IT012E00107977;20231104;174500;+01;0,063;;0,0;;;;;E;
IT012E00107977;20231104;180000;+01;0,282;;0,001;;;;;E;
IT012E00107977;20231104;181500;+01;0,173;;0,0;;;;;E;
IT012E00107977;20231104;183000;+01;0,196;;0,0;;;;;E;
IT012E00107977;20231104;184500;+01;0,26;;0,0;;;;;E;
IT012E00107977;20231104;190000;+01;0,075;;0,0;;;;;E;
IT012E00107977;20231104;191500;+01;0,132;;0,0;;;;;E;
IT012E00107977;20231104;193000;+01;0,079;;0,0;;;;;E;
IT012E00107977;20231104;194500;+01;0,116;;0,0;;;;;E;
IT012E00107977;20231104;200000;+01;0,103;;0,0;;;;;E;
IT012E00107977;20231104;201500;+01;0,084;;0,0;;;;;E;
IT012E00107977;20231104;203000;+01;0,081;;0,001;;;;;E;
IT012E00107977;20231104;204500;+01;0,149;;0,0;;;;;E;
IT012E00107977;20231104;210000;+01;0,122;;0,0;;;;;E;
IT012E00107977;20231104;211500;+01;0,247;;0,0;;;;;E;
IT012E00107977;20231104;213000;+01;0,112;;0,0;;;;;E;
IT012E00107977;20231104;214500;+01;0,146;;0,0;;;;;E;
IT012E00107977;20231104;220000;+01;0,2;;0,0;;;;;E;
IT012E00107977;20231104;221500;+01;0,148;;0,0;;;;;E;
IT012E00107977;20231104;223000;+01;0,155;;0,0;;;;;E;
IT012E00107977;20231104;224500;+01;0,157;;0,0;;;;;E;
IT012E00107977;20231104;230000;+01;0,153;;0,0;;;;;E;
IT012E00107977;20231104;231500;+01;0,146;;0,0;;;;;E;
IT012E00107977;20231104;233000;+01;0,208;;0,0;;;;;E;
IT012E00107977;20231104;234500;+01;0,284;;0,0;;;;;E;
IT012E00107977;20231105;000000;+01;0,244;;0,0;;;;;E;
IT012E00107977;20231105;001500;+01;0,334;;0,0;;;;;E;
IT012E00107977;20231105;003000;+01;0,228;;0,0;;;;;E;
IT012E00107977;20231105;004500;+01;0,431;;0,0;;;;;E;
IT012E00107977;20231105;010000;+01;0,318;;0,0;;;;;E;
IT012E00107977;20231105;011500;+01;0,312;;0,0;;;;;E;
IT012E00107977;20231105;013000;+01;0,219;;0,0;;;;;E;
IT012E00107977;20231105;014500;+01;0,171;;0,0;;;;;E;
IT012E00107977;20231105;020000;+01;0,139;;0,0;;;;;E;
IT012E00107977;20231105;021500;+01;0,211;;0,0;;;;;E;
IT012E00107977;20231105;023000;+01;0,119;;0,0;;;;;E;
IT012E00107977;20231105;024500;+01;0,098;;0,0;;;;;E;
IT012E00107977;20231105;030000;+01;0,119;;0,0;;;;;E;
IT012E00107977;20231105;031500;+01;0,12;;0,0;;;;;E;
IT012E00107977;20231105;033000;+01;0,079;;0,0;;;;;E;
IT012E00107977;20231105;034500;+01;0,067;;0,0;;;;;E;
