POD;DATA;ORA;FL_ORA_LEGALE;CONSUMO_ATTIVA_PRELEVATA;ATTIVA_IMMESSA;CONSUMO_REATTIVA_INDUTTIVA_PRELEVATA;REATTIVA_INDUTTIVA_IMMESSA;CONSUMO_REATTIVA_CAPACITIVA_PRELEVATA;REATTIVA_CAPACITIVA_IMMESSA;POTENZA_MASSIMA;TIPO_DATO;
IT012E00107977;20231201;220000;+01;0,179;;0,0;;;;;E;
IT012E00107977;20231201;221500;+01;0,221;;0,0;;;;;E;
IT012E00107977;20231201;223000;+01;0,168;;0,0;;;;;E;
IT012E00107977;20231201;224500;+01;0,179;;0,0;;;;;E;
IT012E00107977;20231201;230000;+01;0,233;;0,0;;;;;E;
IT012E00107977;20231201;231500;+01;0,336;;0,0;;;;;E;
IT012E00107977;20231201;233000;+01;0,421;;0,0;;;;;E;
IT012E00107977;20231201;234500;+01;0,419;;0,0;;;;;E;
IT012E00107977;20231202;000000;+01;0,45;;0,0;;;;;E;
IT012E00107977;20231202;001500;+01;0,262;;0,0;;;;;E;
IT012E00107977;20231202;003000;+01;0,306;;0,0;;;;;E;
IT012E00107977;20231202;004500;+01;0,271;;0,0;;;;;E;
IT012E00107977;20231202;010000;+01;0,242;;0,0;;;;;E;
IT012E00107977;20231202;011500;+01;0,266;;0,0;;;;;E;
IT012E00107977;20231202;013000;+01;0,204;;0,0;;;;;E;
IT012E00107977;20231202;014500;+01;0,202;;0,0;;;;;E;
IT012E00107977;20231202;020000;+01;0,267;;0,0;;;;;E;
IT012E00107977;20231202;021500;+01;0,193;;0,0;;;;;E;
IT012E00107977;20231202;023000;+01;0,18;;0,0;;;;;E;
IT012E00107977;20231202;024500;+01;0,221;;0,0;;;;;E;
IT012E00107977;20231202;030000;+01;0,179;;0,0;;;;;E;
IT012E00107977;20231202;031500;+01;0,168;;0,0;;;;;E;
IT012E00107977;20231202;033000;+01;0,172;;0,0;;;;;E;
IT012E00107977;20231202;034500;+01;0,171;;0,0;;;;;E;
IT012E00107977;20231202;040000;+01;0,172;;0,0;;;;;E;
IT012E00107977;20231202;041500;+01;0,127;;0,0;;;;;E;
IT012E00107977;20231202;043000;+01;0,177;;0,0;;;;;E;
IT012E00107977;20231202;044500;+01;0,131;;0,0;;;;;E;
IT012E00107977;20231202;050000;+01;0,177;;0,0;;;;;E;
IT012E00107977;20231202;051500;+01;0,137;;0,0;;;;;E;
IT012E00107977;20231202;053000;+01;0,183;;0,0;;;;;E;
IT012E00107977;20231202;054500;+01;0,13;;0,0;;;;;E;
IT012E00107977;20231202;060000;+01;0,135;;0,0;;;;;E;
IT012E00107977;20231202;061500;+01;0,18;;0,0;;;;;E;
IT012E00107977;20231202;063000;+01;0,131;;0,0;;;;;E;
IT012E00107977;20231202;064500;+01;0,133;;0,0;;;;;E;
IT012E00107977;20231202;070000;+01;0,185;;0,0;;;;;E;
IT012E00107977;20231202;071500;+01;0,132;;0,0;;;;;E;
IT012E00107977;20231202;073000;+01;0,131;;0,0;;;;;E;
IT012E00107977;20231202;074500;+01;0,135;;0,0;;;;;E;
IT012E00107977;20231202;080000;+01;0,174;;0,0;;;;;E;
IT012E00107977;20231202;081500;+01;0,124;;0,0;;;;;E;
IT012E00107977;20231202;083000;+01;0,133;;0,0;;;;;E;
IT012E00107977;20231202;084500;+01;0,131;;0,0;;;;;E;
IT012E00107977;20231202;090000;+01;0,173;;0,0;;;;;E;
IT012E00107977;20231202;091500;+01;0,132;;0,0;;;;;E;
IT012E00107977;20231202;093000;+01;0,132;;0,0;;;;;E;
IT012E00107977;20231202;094500;+01;0,123;;0,0;;;;;E;
IT012E00107977;20231202;100000;+01;0,174;;0,0;;;;;E;
IT012E00107977;20231202;101500;+01;0,132;;0,0;;;;;E;
IT012E00107977;20231202;103000;+01;0,125;;0,0;;;;;E;
IT012E00107977;20231202;104500;+01;0,153;;0,004;;;;;E;
IT012E00107977;20231202;110000;+01;0,241;;0,0;;;;;E;
IT012E00107977;20231202;111500;+01;0,249;;0,0;;;;;E;
IT012E00107977;20231202;113000;+01;0,243;;0,0;;;;;E;
IT012E00107977;20231202;114500;+01;0,238;;0,0;;;;;E;
IT012E00107977;20231202;120000;+01;0,172;;0,0;;;;;E;
IT012E00107977;20231202;121500;+01;0,209;;0,0;;;;;E;
IT012E00107977;20231202;123000;+01;0,171;;0,0;;;;;E;
IT012E00107977;20231202;124500;+01;0,173;;0,0;;;;;E;
IT012E00107977;20231202;130000;+01;0,161;;0,0;;;;;E;
IT012E00107977;20231202;131500;+01;0,207;;0,0;;;;;E;
IT012E00107977;20231202;133000;+01;0,228;;0,0;;;;;E;
IT012E00107977;20231202;134500;+01;0,305;;0,003;;;;;E;
IT012E00107977;20231202;140000;+01;0,239;;0,0;;;;;E;
IT012E00107977;20231202;141500;+01;0,251;;0,0;;;;;E;
IT012E00107977;20231202;143000;+01;0,226;;0,0;;;;;E;
IT012E00107977;20231202;144500;+01;0,194;;0,0;;;;;E;
IT012E00107977;20231202;150000;+01;0,194;;0,0;;;;;E;
IT012E00107977;20231202;151500;+01;0,178;;0,0;;;;;E;
IT012E00107977;20231202;153000;+01;0,187;;0,001;;;;;E;
IT012E00107977;20231202;154500;+01;0,191;;0,0;;;;;E;
IT012E00107977;20231202;160000;+01;0,131;;0,0;;;;;E;
IT012E00107977;20231202;161500;+01;0,21;;0,0;;;;;E;
IT012E00107977;20231202;163000;+01;0,174;;0,0;;;;;E;
IT012E00107977;20231202;164500;+01;0,184;;0,0;;;;;E;
IT012E00107977;20231202;170000;+01;0,125;;0,0;;;;;E;
IT012E00107977;20231202;171500;+01;0,168;;0,0;;;;;E;
IT012E00107977;20231202;173000;+01;0,154;;0,0;;;;;E;
IT012E00107977;20231202;174500;+01;0,144;;0,0;;;;;E;
IT012E00107977;20231202;180000;+01;0,061;;0,0;;;;;E;
IT012E00107977;20231202;181500;+01;0,016;;0,0;;;;;E;
IT012E00107977;20231202;183000;+01;0,014;;0,0;;;;;E;
IT012E00107977;20231202;184500;+01;0,057;;0,0;;;;;E;
IT012E00107977;20231202;190000;+01;0,012;;0,0;;;;;E;
IT012E00107977;20231202;191500;+01;0,015;;0,0;;;;;E;
IT012E00107977;20231202;193000;+01;0,009;;0,0;;;;;E;
IT012E00107977;20231202;194500;+01;0,058;;0,0;;;;;E;
IT012E00107977;20231202;200000;+01;0,014;;0,0;;;;;E;
IT012E00107977;20231202;201500;+01;0,012;;0,0;;;;;E;
IT012E00107977;20231202;203000;+01;0,007;;0,0;;;;;E;
IT012E00107977;20231202;204500;+01;0,097;;0,0;;;;;E;
IT012E00107977;20231202;210000;+01;0,728;;0,01;;;;;E;
IT012E00107977;20231202;211500;+01;0,492;;0,0;;;;;E;
IT012E00107977;20231202;213000;+01;0,137;;0,0;;;;;E;
IT012E00107977;20231202;214500;+01;0,108;;0,0;;;;;E;
IT012E00107977;20231202;220000;+01;0,124;;0,001;;;;;E;
IT012E00107977;20231202;221500;+01;0,103;;0,0;;;;;E;
IT012E00107977;20231202;223000;+01;0,156;;0,0;;;;;E;
IT012E00107977;20231202;224500;+01;0,097;;0,0;;;;;E;
IT012E00107977;20231202;230000;+01;0,158;;0,0;;;;;E;
IT012E00107977;20231202;231500;+01;0,092;;0,0;;;;;E;
IT012E00107977;20231202;233000;+01;0,095;;0,0;;;;;E;
IT012E00107977;20231202;234500;+01;0,13;;0,0;;;;;E;
IT012E00107977;20231203;000000;+01;0,092;;0,0;;;;;E;
IT012E00107977;20231203;001500;+01;0,147;;0,0;;;;;E;
IT012E00107977;20231203;003000;+01;0,129;;0,0;;;;;E;
IT012E00107977;20231203;004500;+01;0,138;;0,0;;;;;E;
IT012E00107977;20231203;010000;+01;0,174;;0,0;;;;;E;
IT012E00107977;20231203;011500;+01;0,111;;0,0;;;;;E;
IT012E00107977;20231203;013000;+01;0,074;;0,0;;;;;E;
IT012E00107977;20231203;014500;+01;0,118;;0,0;;;;;E;
IT012E00107977;20231203;020000;+01;0,126;;0,0;;;;;E;
IT012E00107977;20231203;021500;+01;0,057;;0,0;;;;;E;
IT012E00107977;20231203;023000;+01;0,095;;0,0;;;;;E;
IT012E00107977;20231203;024500;+01;0,113;;0,0;;;;;E;
IT012E00107977;20231203;030000;+01;0,065;;0,0;;;;;E;
IT012E00107977;20231203;031500;+01;0,08;;0,0;;;;;E;
IT012E00107977;20231203;033000;+01;0,12;;0,0;;;;;E;
IT012E00107977;20231203;034500;+01;0,073;;0,0;;;;;E;
IT012E00107977;20231203;040000;+01;0,108;;0,0;;;;;E;
IT012E00107977;20231203;041500;+01;0,106;;0,0;;;;;E;
IT012E00107977;20231203;043000;+01;0,072;;0,0;;;;;E;
IT012E00107977;20231203;044500;+01;0,137;;0,0;;;;;E;
IT012E00107977;20231203;050000;+01;0,088;;0,0;;;;;E;
IT012E00107977;20231203;051500;+01;0,074;;0,0;;;;;E;
IT012E00107977;20231203;053000;+01;0,071;;0,0;;;;;E;
IT012E00107977;20231203;054500;+01;0,074;;0,0;;;;;E;
IT012E00107977;20231203;060000;+01;0,068;;0,0;;;;;E;
IT012E00107977;20231203;061500;+01;0,127;;0,0;;;;;E;
IT012E00107977;20231203;063000;+01;0,082;;0,0;;;;;E;
IT012E00107977;20231203;064500;+01;0,076;;0,0;;;;;E;
IT012E00107977;20231203;070000;+01;0,084;;0,0;;;;;E;
IT012E00107977;20231203;071500;+01;0,082;;0,0;;;;;E;
IT012E00107977;20231203;073000;+01;0,075;;0,0;;;;;E;
IT012E00107977;20231203;074500;+01;0,131;;0,0;;;;;E;
IT012E00107977;20231203;080000;+01;0,126;;0,005;;;;;E;
IT012E00107977;20231203;081500;+01;0,097;;0,0;;;;;E;
IT012E00107977;20231203;083000;+01;0,092;;0,0;;;;;E;
IT012E00107977;20231203;084500;+01;0,101;;0,0;;;;;E;
IT012E00107977;20231203;090000;+01;0,129;;0,0;;;;;E;
IT012E00107977;20231203;091500;+01;0,082;;0,0;;;;;E;
IT012E00107977;20231203;093000;+01;0,089;;0,0;;;;;E;
IT012E00107977;20231203;094500;+01;0,094;;0,0;;;;;E;
IT012E00107977;20231203;100000;+01;0,103;;0,0;;;;;E;
IT012E00107977;20231203;101500;+01;0,091;;0,0;;;;;E;
IT012E00107977;20231203;103000;+01;0,08;;0,0;;;;;E;
IT012E00107977;20231203;104500;+01;0,175;;0,006;;;;;E;
IT012E00107977;20231203;110000;+01;0,085;;0,0;;;;;E;
IT012E00107977;20231203;111500;+01;0,097;;0,0;;;;;E;
IT012E00107977;20231203;113000;+01;0,108;;0,0;;;;;E;
IT012E00107977;20231203;114500;+01;0,135;;0,0;;;;;E;
IT012E00107977;20231203;120000;+01;0,096;;0,0;;;;;E;
IT012E00107977;20231203;121500;+01;0,094;;0,0;;;;;E;
IT012E00107977;20231203;123000;+01;0,108;;0,0;;;;;E;
IT012E00107977;20231203;124500;+01;0,113;;0,0;;;;;E;
IT012E00107977;20231203;130000;+01;0,101;;0,0;;;;;E;
IT012E00107977;20231203;131500;+01;0,102;;0,0;;;;;E;
IT012E00107977;20231203;133000;+01;0,109;;0,0;;;;;E;
IT012E00107977;20231203;134500;+01;0,115;;0,0;;;;;E;
IT012E00107977;20231203;140000;+01;0,082;;0,0;;;;;E;
IT012E00107977;20231203;141500;+01;0,088;;0,0;;;;;E;
IT012E00107977;20231203;143000;+01;0,112;;0,0;;;;;E;
IT012E00107977;20231203;144500;+01;0,103;;0,0;;;;;E;
IT012E00107977;20231203;150000;+01;0,097;;0,0;;;;;E;
IT012E00107977;20231203;151500;+01;0,083;;0,0;;;;;E;
IT012E00107977;20231203;153000;+01;0,106;;0,0;;;;;E;
IT012E00107977;20231203;154500;+01;0,074;;0,0;;;;;E;
IT012E00107977;20231203;160000;+01;0,081;;0,0;;;;;E;
IT012E00107977;20231203;161500;+01;0,063;;0,0;;;;;E;
IT012E00107977;20231203;163000;+01;0,122;;0,001;;;;;E;
IT012E00107977;20231203;164500;+01;0,078;;0,0;;;;;E;
IT012E00107977;20231203;170000;+01;0,065;;0,0;;;;;E;
IT012E00107977;20231203;171500;+01;0,082;;0,0;;;;;E;
IT012E00107977;20231203;173000;+01;0,143;;0,0;;;;;E;
IT012E00107977;20231203;174500;+01;0,095;;0,0;;;;;E;
IT012E00107977;20231203;180000;+01;0,08;;0,0;;;;;E;
IT012E00107977;20231203;181500;+01;0,156;;0,038;;;;;E;
IT012E00107977;20231203;183000;+01;0,203;;0,021;;;;;E;
IT012E00107977;20231203;184500;+01;0,118;;0,0;;;;;E;
IT012E00107977;20231203;190000;+01;0,113;;0,0;;;;;E;
IT012E00107977;20231203;191500;+01;0,163;;0,0;;;;;E;
IT012E00107977;20231203;193000;+01;0,315;;0,0;;;;;E;
IT012E00107977;20231203;194500;+01;0,234;;0,0;;;;;E;
IT012E00107977;20231203;200000;+01;0,218;;0,0;;;;;E;
IT012E00107977;20231203;201500;+01;0,144;;0,0;;;;;E;
IT012E00107977;20231203;203000;+01;0,153;;0,0;;;;;E;
IT012E00107977;20231203;204500;+01;0,146;;0,0;;;;;E;
IT012E00107977;20231203;210000;+01;0,114;;0,0;;;;;E;
IT012E00107977;20231203;211500;+01;0,125;;0,0;;;;;E;
IT012E00107977;20231203;213000;+01;0,127;;0,0;;;;;E;
IT012E00107977;20231203;214500;+01;0,119;;0,0;;;;;E;
IT012E00107977;20231203;220000;+01;0,114;;0,0;;;;;E;
IT012E00107977;20231203;221500;+01;0,083;;0,0;;;;;E;
IT012E00107977;20231203;223000;+01;0,124;;0,0;;;;;E;
IT012E00107977;20231203;224500;+01;0,134;;0,0;;;;;E;
IT012E00107977;20231203;230000;+01;0,098;;0,0;;;;;E;
IT012E00107977;20231203;231500;+01;0,142;;0,0;;;;;E;
IT012E00107977;20231203;233000;+01;0,147;;0,0;;;;;E;
IT012E00107977;20231203;234500;+01;0,59;;0,0;;;;;E;
IT012E00107977;20231204;000000;+01;0,189;;0,001;;;;;E;
IT012E00107977;20231204;001500;+01;0,156;;0,001;;;;;E;
IT012E00107977;20231204;003000;+01;0,148;;0,0;;;;;E;
IT012E00107977;20231204;004500;+01;0,106;;0,0;;;;;E;
IT012E00107977;20231204;010000;+01;0,158;;0,0;;;;;E;
IT012E00107977;20231204;011500;+01;0,09;;0,0;;;;;E;
IT012E00107977;20231204;013000;+01;0,529;;0,0;;;;;E;
IT012E00107977;20231204;014500;+01;0,124;;0,0;;;;;E;
IT012E00107977;20231204;020000;+01;0,085;;0,0;;;;;E;
IT012E00107977;20231204;021500;+01;0,078;;0,0;;;;;E;
IT012E00107977;20231204;023000;+01;0,132;;0,0;;;;;E;
IT012E00107977;20231204;024500;+01;0,084;;0,0;;;;;E;
IT012E00107977;20231204;030000;+01;0,082;;0,0;;;;;E;
IT012E00107977;20231204;031500;+01;0,093;;0,0;;;;;E;
IT012E00107977;20231204;033000;+01;0,122;;0,0;;;;;E;
IT012E00107977;20231204;034500;+01;0,086;;0,0;;;;;E;
IT012E00107977;20231204;040000;+01;0,098;;0,0;;;;;E;
IT012E00107977;20231204;041500;+01;0,08;;0,0;;;;;E;
IT012E00107977;20231204;043000;+01;0,136;;0,0;;;;;E;
IT012E00107977;20231204;044500;+01;0,1;;0,0;;;;;E;
IT012E00107977;20231204;050000;+01;0,094;;0,0;;;;;E;
IT012E00107977;20231204;051500;+01;0,353;;0,006;;;;;E;
IT012E00107977;20231204;053000;+01;0,27;;0,0;;;;;E;
IT012E00107977;20231204;054500;+01;0,176;;0,0;;;;;E;
IT012E00107977;20231204;060000;+01;0,18;;0,0;;;;;E;
IT012E00107977;20231204;061500;+01;0,239;;0,0;;;;;E;
IT012E00107977;20231204;063000;+01;0,219;;0,0;;;;;E;
IT012E00107977;20231204;064500;+01;0,229;;0,006;;;;;E;
IT012E00107977;20231204;070000;+01;0,193;;0,004;;;;;E;
IT012E00107977;20231204;071500;+01;0,204;;0,0;;;;;E;
IT012E00107977;20231204;073000;+01;0,138;;0,0;;;;;E;
IT012E00107977;20231204;074500;+01;0,133;;0,0;;;;;E;
IT012E00107977;20231204;080000;+01;0,206;;0,0;;;;;E;
IT012E00107977;20231204;081500;+01;0,151;;0,0;;;;;E;
IT012E00107977;20231204;083000;+01;0,15;;0,0;;;;;E;
IT012E00107977;20231204;084500;+01;0,212;;0,0;;;;;E;
IT012E00107977;20231204;090000;+01;0,157;;0,0;;;;;E;
IT012E00107977;20231204;091500;+01;0,184;;0,0;;;;;E;
IT012E00107977;20231204;093000;+01;0,228;;0,0;;;;;E;
IT012E00107977;20231204;094500;+01;0,164;;0,0;;;;;E;
IT012E00107977;20231204;100000;+01;0,215;;0,0;;;;;E;
IT012E00107977;20231204;101500;+01;0,162;;0,0;;;;;E;
IT012E00107977;20231204;103000;+01;0,157;;0,0;;;;;E;
IT012E00107977;20231204;104500;+01;0,203;;0,0;;;;;E;
IT012E00107977;20231204;110000;+01;0,159;;0,0;;;;;E;
IT012E00107977;20231204;111500;+01;0,161;;0,0;;;;;E;
IT012E00107977;20231204;113000;+01;0,207;;0,0;;;;;E;
IT012E00107977;20231204;114500;+01;0,153;;0,0;;;;;E;
IT012E00107977;20231204;120000;+01;0,182;;0,0;;;;;E;
IT012E00107977;20231204;121500;+01;0,186;;0,0;;;;;E;
IT012E00107977;20231204;123000;+01;0,258;;0,0;;;;;E;
IT012E00107977;20231204;124500;+01;0,434;;0,0;;;;;E;
IT012E00107977;20231204;130000;+01;0,235;;0,0;;;;;E;
IT012E00107977;20231204;131500;+01;0,163;;0,0;;;;;E;
IT012E00107977;20231204;133000;+01;0,195;;0,0;;;;;E;
IT012E00107977;20231204;134500;+01;0,14;;0,0;;;;;E;
IT012E00107977;20231204;140000;+01;0,136;;0,0;;;;;E;
IT012E00107977;20231204;141500;+01;0,194;;0,0;;;;;E;
IT012E00107977;20231204;143000;+01;0,147;;0,0;;;;;E;
IT012E00107977;20231204;144500;+01;0,138;;0,0;;;;;E;
IT012E00107977;20231204;150000;+01;0,18;;0,0;;;;;E;
IT012E00107977;20231204;151500;+01;0,136;;0,0;;;;;E;
IT012E00107977;20231204;153000;+01;0,13;;0,0;;;;;E;
IT012E00107977;20231204;154500;+01;0,106;;0,0;;;;;E;
IT012E00107977;20231204;160000;+01;0,182;;0,0;;;;;E;
IT012E00107977;20231204;161500;+01;0,117;;0,0;;;;;E;
IT012E00107977;20231204;163000;+01;0,14;;0,0;;;;;E;
IT012E00107977;20231204;164500;+01;0,27;;0,016;;;;;E;
IT012E00107977;20231204;170000;+01;0,493;;0,001;;;;;E;
IT012E00107977;20231204;171500;+01;0,451;;0,0;;;;;E;
IT012E00107977;20231204;173000;+01;0,402;;0,0;;;;;E;
IT012E00107977;20231204;174500;+01;0,455;;0,0;;;;;E;
IT012E00107977;20231204;180000;+01;0,388;;0,0;;;;;E;
IT012E00107977;20231204;181500;+01;0,208;;0,0;;;;;E;
IT012E00107977;20231204;183000;+01;0,189;;0,0;;;;;E;
IT012E00107977;20231204;184500;+01;0,173;;0,0;;;;;E;
IT012E00107977;20231204;190000;+01;0,183;;0,0;;;;;E;
IT012E00107977;20231204;191500;+01;0,29;;0,0;;;;;E;
IT012E00107977;20231204;193000;+01;0,447;;0,0;;;;;E;
IT012E00107977;20231204;194500;+01;0,359;;0,0;;;;;E;
IT012E00107977;20231204;200000;+01;0,201;;0,0;;;;;E;
IT012E00107977;20231204;201500;+01;0,233;;0,0;;;;;E;
IT012E00107977;20231204;203000;+01;0,217;;0,0;;;;;E;
IT012E00107977;20231204;204500;+01;0,243;;0,0;;;;;E;
IT012E00107977;20231204;210000;+01;0,248;;0,0;;;;;E;
IT012E00107977;20231204;211500;+01;0,168;;0,0;;;;;E;
IT012E00107977;20231204;213000;+01;0,206;;0,0;;;;;E;
IT012E00107977;20231204;214500;+01;0,232;;0,0;;;;;E;
IT012E00107977;20231204;220000;+01;0,442;;0,0;;;;;E;
IT012E00107977;20231204;221500;+01;0,411;;0,0;;;;;E;
IT012E00107977;20231204;223000;+01;0,583;;0,0;;;;;E;
IT012E00107977;20231204;224500;+01;0,378;;0,0;;;;;E;
IT012E00107977;20231204;230000;+01;0,381;;0,0;;;;;E;
IT012E00107977;20231204;231500;+01;0,574;;0,0;;;;;E;
IT012E00107977;20231204;233000;+01;0,573;;0,0;;;;;E;
IT012E00107977;20231204;234500;+01;0,577;;0,0;;;;;E;
IT012E00107977;20231205;000000;+01;0,505;;0,0;;;;;E;
IT012E00107977;20231205;001500;+01;0,481;;0,0;;;;;E;
IT012E00107977;20231205;003000;+01;0,408;;0,0;;;;;E;
IT012E00107977;20231205;004500;+01;0,427;;0,0;;;;;E;
IT012E00107977;20231205;010000;+01;0,421;;0,0;;;;;E;
IT012E00107977;20231205;011500;+01;0,654;;0,0;;;;;E;
IT012E00107977;20231205;013000;+01;0,411;;0,0;;;;;E;
IT012E00107977;20231205;014500;+01;0,338;;0,0;;;;;E;
IT012E00107977;20231205;020000;+01;0,349;;0,0;;;;;E;
IT012E00107977;20231205;021500;+01;0,369;;0,0;;;;;E;
IT012E00107977;20231205;023000;+01;0,325;;0,0;;;;;E;
IT012E00107977;20231205;024500;+01;0,422;;0,0;;;;;E;
IT012E00107977;20231205;030000;+01;0,609;;0,0;;;;;E;
IT012E00107977;20231205;031500;+01;0,31;;0,0;;;;;E;
IT012E00107977;20231205;033000;+01;0,642;;0,0;;;;;E;
IT012E00107977;20231205;034500;+01;0,803;;0,0;;;;;E;
