POD;DATA;ORA;FL_ORA_LEGALE;CONSUMO_ATTIVA_PRELEVATA;ATTIVA_IMMESSA;CONSUMO_REATTIVA_INDUTTIVA_PRELEVATA;REATTIVA_INDUTTIVA_IMMESSA;CONSUMO_REATTIVA_CAPACITIVA_PRELEVATA;REATTIVA_CAPACITIVA_IMMESSA;POTENZA_MASSIMA;TIPO_DATO;
IT012E00107977;20231008;011500;+02;0,032;;0,0;;;;;E;
IT012E00107977;20231008;013000;+02;0,085;;0,0;;;;;E;
IT012E00107977;20231008;014500;+02;0,028;;0,0;;;;;E;
IT012E00107977;20231008;020000;+02;0,072;;0,0;;;;;E;
IT012E00107977;20231008;021500;+02;0,023;;0,0;;;;;E;
IT012E00107977;20231008;023000;+02;0,019;;0,0;;;;;E;
IT012E00107977;20231008;024500;+02;0,069;;0,0;;;;;E;
IT012E00107977;20231008;030000;+02;0,01;;0,0;;;;;E;
IT012E00107977;20231008;031500;+02;0,018;;0,0;;;;;E;
IT012E00107977;20231008;033000;+02;0,067;;0,0;;;;;E;
IT012E00107977;20231008;034500;+02;0,013;;0,0;;;;;E;
IT012E00107977;20231008;040000;+02;0,018;;0,0;;;;;E;
IT012E00107977;20231008;041500;+02;0,058;;0,0;;;;;E;
IT012E00107977;20231008;043000;+02;0,015;;0,0;;;;;E;
IT012E00107977;20231008;044500;+02;0,012;;0,0;;;;;E;
IT012E00107977;20231008;050000;+02;0,059;;0,0;;;;;E;
IT012E00107977;20231008;051500;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231008;053000;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231008;054500;+02;0,01;;0,0;;;;;E;
IT012E00107977;20231008;060000;+02;0,009;;0,0;;;;;E;
IT012E00107977;20231008;061500;+02;0,023;;0,0;;;;;E;
IT012E00107977;20231008;063000;+02;0,092;;0,0;;;;;E;
IT012E00107977;20231008;064500;+02;0,035;;0,0;;;;;E;
IT012E00107977;20231008;070000;+02;0,019;;0,0;;;;;E;
IT012E00107977;20231008;071500;+02;0,02;;0,0;;;;;E;
IT012E00107977;20231008;073000;+02;0,019;;0,0;;;;;E;
IT012E00107977;20231008;074500;+02;0,019;;0,0;;;;;E;
IT012E00107977;20231008;080000;+02;0,014;;0,0;;;;;E;
IT012E00107977;20231008;081500;+02;0,062;;0,0;;;;;E;
IT012E00107977;20231008;083000;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231008;084500;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231008;090000;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231008;091500;+02;0,011;;0,0;;;;;E;
IT012E00107977;20231008;093000;+02;0,008;;0,0;;;;;E;
IT012E00107977;20231008;094500;+02;0,095;;0,003;;;;;E;
IT012E00107977;20231008;100000;+02;0,041;;0,003;;;;;E;
IT012E00107977;20231008;101500;+02;0,015;;0,0;;;;;E;
IT012E00107977;20231008;103000;+02;0,007;;0,0;;;;;E;
IT012E00107977;20231008;104500;+02;0,028;;0,0;;;;;E;
IT012E00107977;20231008;110000;+02;0,018;;0,0;;;;;E;
IT012E00107977;20231008;111500;+02;0,07;;0,0;;;;;E;
IT012E00107977;20231008;113000;+02;0,009;;0,0;;;;;E;
IT012E00107977;20231008;114500;+02;0,02;;0,0;;;;;E;
IT012E00107977;20231008;120000;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231008;121500;+02;0,08;;0,0;;;;;E;
IT012E00107977;20231008;123000;+02;0,073;;0,0;;;;;E;
IT012E00107977;20231008;124500;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231008;130000;+02;0,071;;0,0;;;;;E;
IT012E00107977;20231008;131500;+02;0,064;;0,0;;;;;E;
IT012E00107977;20231008;133000;+02;0,008;;0,0;;;;;E;
IT012E00107977;20231008;134500;+02;0,154;;0,0;;;;;E;
IT012E00107977;20231008;140000;+02;0,268;;0,0;;;;;E;
IT012E00107977;20231008;141500;+02;0,245;;0,0;;;;;E;
IT012E00107977;20231008;143000;+02;0,054;;0,0;;;;;E;
IT012E00107977;20231008;144500;+02;0,14;;0,0;;;;;E;
IT012E00107977;20231008;150000;+02;0,137;;0,0;;;;;E;
IT012E00107977;20231008;151500;+02;0,021;;0,0;;;;;E;
IT012E00107977;20231008;153000;+02;0,124;;0,0;;;;;E;
IT012E00107977;20231008;154500;+02;0,059;;0,0;;;;;E;
IT012E00107977;20231008;160000;+02;0,073;;0,0;;;;;E;
IT012E00107977;20231008;161500;+02;0,078;;0,0;;;;;E;
IT012E00107977;20231008;163000;+02;0,07;;0,001;;;;;E;
IT012E00107977;20231008;164500;+02;0,097;;0,0;;;;;E;
IT012E00107977;20231008;170000;+02;0,111;;0,0;;;;;E;
IT012E00107977;20231008;171500;+02;0,172;;0,0;;;;;E;
IT012E00107977;20231008;173000;+02;0,113;;0,0;;;;;E;
IT012E00107977;20231008;174500;+02;0,101;;0,0;;;;;E;
IT012E00107977;20231008;180000;+02;0,134;;0,0;;;;;E;
IT012E00107977;20231008;181500;+02;0,122;;0,0;;;;;E;
IT012E00107977;20231008;183000;+02;0,068;;0,0;;;;;E;
IT012E00107977;20231008;184500;+02;0,112;;0,0;;;;;E;
IT012E00107977;20231008;190000;+02;0,057;;0,0;;;;;E;
IT012E00107977;20231008;191500;+02;0,108;;0,0;;;;;E;
IT012E00107977;20231008;193000;+02;0,055;;0,0;;;;;E;
IT012E00107977;20231008;194500;+02;0,055;;0,0;;;;;E;
IT012E00107977;20231008;200000;+02;0,099;;0,0;;;;;E;
IT012E00107977;20231008;201500;+02;0,051;;0,0;;;;;E;
IT012E00107977;20231008;203000;+02;0,058;;0,0;;;;;E;
IT012E00107977;20231008;204500;+02;0,057;;0,0;;;;;E;
IT012E00107977;20231008;210000;+02;0,056;;0,0;;;;;E;
IT012E00107977;20231008;211500;+02;0,047;;0,0;;;;;E;
IT012E00107977;20231008;213000;+02;0,038;;0,0;;;;;E;
IT012E00107977;20231008;214500;+02;0,167;;0,0;;;;;E;
IT012E00107977;20231008;220000;+02;0,35;;0,0;;;;;E;
IT012E00107977;20231008;221500;+02;0,186;;0,0;;;;;E;
IT012E00107977;20231008;223000;+02;0,243;;0,0;;;;;E;
IT012E00107977;20231008;224500;+02;0,155;;0,0;;;;;E;
IT012E00107977;20231008;230000;+02;0,115;;0,0;;;;;E;
IT012E00107977;20231008;231500;+02;0,142;;0,0;;;;;E;
IT012E00107977;20231008;233000;+02;0,142;;0,0;;;;;E;
IT012E00107977;20231008;234500;+02;0,091;;0,0;;;;;E;
IT012E00107977;20231009;000000;+02;0,108;;0,0;;;;;E;
IT012E00107977;20231009;001500;+02;0,117;;0,003;;;;;E;
IT012E00107977;20231009;003000;+02;0,047;;0,0;;;;;E;
IT012E00107977;20231009;004500;+02;0,103;;0,0;;;;;E;
IT012E00107977;20231009;010000;+02;0,056;;0,0;;;;;E;
IT012E00107977;20231009;011500;+02;0,094;;0,0;;;;;E;
IT012E00107977;20231009;013000;+02;0,041;;0,0;;;;;E;
IT012E00107977;20231009;014500;+02;0,104;;0,0;;;;;E;
IT012E00107977;20231009;020000;+02;0,256;;0,0;;;;;E;
IT012E00107977;20231009;021500;+02;0,14;;0,0;;;;;E;
IT012E00107977;20231009;023000;+02;0,18;;0,0;;;;;E;
IT012E00107977;20231009;024500;+02;0,111;;0,0;;;;;E;
IT012E00107977;20231009;030000;+02;0,151;;0,0;;;;;E;
IT012E00107977;20231009;031500;+02;0,094;;0,0;;;;;E;
IT012E00107977;20231009;033000;+02;0,078;;0,0;;;;;E;
IT012E00107977;20231009;034500;+02;0,077;;0,0;;;;;E;
IT012E00107977;20231009;040000;+02;0,073;;0,0;;;;;E;
IT012E00107977;20231009;041500;+02;0,02;;0,0;;;;;E;
IT012E00107977;20231009;043000;+02;0,07;;0,0;;;;;E;
IT012E00107977;20231009;044500;+02;0,014;;0,0;;;;;E;
IT012E00107977;20231009;050000;+02;0,063;;0,0;;;;;E;
IT012E00107977;20231009;051500;+02;0,017;;0,0;;;;;E;
IT012E00107977;20231009;053000;+02;0,069;;0,0;;;;;E;
IT012E00107977;20231009;054500;+02;0,017;;0,0;;;;;E;
IT012E00107977;20231009;060000;+02;0,008;;0,0;;;;;E;
IT012E00107977;20231009;061500;+02;0,015;;0,0;;;;;E;
IT012E00107977;20231009;063000;+02;0,067;;0,0;;;;;E;
IT012E00107977;20231009;064500;+02;0,017;;0,0;;;;;E;
IT012E00107977;20231009;070000;+02;0,012;;0,0;;;;;E;
IT012E00107977;20231009;071500;+02;0,009;;0,0;;;;;E;
IT012E00107977;20231009;073000;+02;0,017;;0,0;;;;;E;
IT012E00107977;20231009;074500;+02;0,017;;0,0;;;;;E;
IT012E00107977;20231009;080000;+02;0,013;;0,0;;;;;E;
IT012E00107977;20231009;081500;+02;0,008;;0,0;;;;;E;
IT012E00107977;20231009;083000;+02;0,066;;0,0;;;;;E;
IT012E00107977;20231009;084500;+02;0,017;;0,0;;;;;E;
IT012E00107977;20231009;090000;+02;0,013;;0,0;;;;;E;
IT012E00107977;20231009;091500;+02;0,007;;0,0;;;;;E;
IT012E00107977;20231009;093000;+02;0,02;;0,0;;;;;E;
IT012E00107977;20231009;094500;+02;0,079;;0,0;;;;;E;
IT012E00107977;20231009;100000;+02;0,253;;0,0;;;;;E;
IT012E00107977;20231009;101500;+02;0,123;;0,004;;;;;E;
IT012E00107977;20231009;103000;+02;0,081;;0,0;;;;;E;
IT012E00107977;20231009;104500;+02;0,023;;0,0;;;;;E;
IT012E00107977;20231009;110000;+02;0,079;;0,0;;;;;E;
IT012E00107977;20231009;111500;+02;0,036;;0,0;;;;;E;
IT012E00107977;20231009;113000;+02;0,087;;0,001;;;;;E;
IT012E00107977;20231009;114500;+02;0,048;;0,0;;;;;E;
IT012E00107977;20231009;120000;+02;0,122;;0,0;;;;;E;
IT012E00107977;20231009;121500;+02;0,122;;0,0;;;;;E;
IT012E00107977;20231009;123000;+02;0,032;;0,0;;;;;E;
IT012E00107977;20231009;124500;+02;0,085;;0,0;;;;;E;
IT012E00107977;20231009;130000;+02;0,112;;0,0;;;;;E;
IT012E00107977;20231009;131500;+02;0,292;;0,0;;;;;E;
IT012E00107977;20231009;133000;+02;0,194;;0,003;;;;;E;
IT012E00107977;20231009;134500;+02;0,227;;0,0;;;;;E;
IT012E00107977;20231009;140000;+02;0,03;;0,0;;;;;E;
IT012E00107977;20231009;141500;+02;0,102;;0,0;;;;;E;
IT012E00107977;20231009;143000;+02;0,101;;0,0;;;;;E;
IT012E00107977;20231009;144500;+02;0,091;;0,0;;;;;E;
IT012E00107977;20231009;150000;+02;0,122;;0,001;;;;;E;
IT012E00107977;20231009;151500;+02;0,101;;0,0;;;;;E;
IT012E00107977;20231009;153000;+02;0,104;;0,0;;;;;E;
IT012E00107977;20231009;154500;+02;0,097;;0,0;;;;;E;
IT012E00107977;20231009;160000;+02;0,079;;0,0;;;;;E;
IT012E00107977;20231009;161500;+02;0,019;;0,0;;;;;E;
IT012E00107977;20231009;163000;+02;0,064;;0,0;;;;;E;
IT012E00107977;20231009;164500;+02;0,026;;0,001;;;;;E;
IT012E00107977;20231009;170000;+02;0,066;;0,0;;;;;E;
IT012E00107977;20231009;171500;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231009;173000;+02;0,017;;0,0;;;;;E;
IT012E00107977;20231009;174500;+02;0,015;;0,0;;;;;E;
IT012E00107977;20231009;180000;+02;0,032;;0,0;;;;;E;
IT012E00107977;20231009;181500;+02;0,085;;0,0;;;;;E;
IT012E00107977;20231009;183000;+02;0,048;;0,0;;;;;E;
IT012E00107977;20231009;184500;+02;0,035;;0,0;;;;;E;
IT012E00107977;20231009;190000;+02;0,064;;0,0;;;;;E;
IT012E00107977;20231009;191500;+02;0,042;;0,0;;;;;E;
IT012E00107977;20231009;193000;+02;0,047;;0,0;;;;;E;
IT012E00107977;20231009;194500;+02;0,046;;0,0;;;;;E;
IT012E00107977;20231009;200000;+02;0,015;;0,0;;;;;E;
IT012E00107977;20231009;201500;+02;0,023;;0,0;;;;;E;
IT012E00107977;20231009;203000;+02;0,029;;0,0;;;;;E;
IT012E00107977;20231009;204500;+02;0,075;;0,0;;;;;E;
IT012E00107977;20231009;210000;+02;0,085;;0,0;;;;;E;
IT012E00107977;20231009;211500;+02;0,102;;0,0;;;;;E;
IT012E00107977;20231009;213000;+02;0,04;;0,0;;;;;E;
IT012E00107977;20231009;214500;+02;0,097;;0,0;;;;;E;
IT012E00107977;20231009;220000;+02;0,053;;0,0;;;;;E;
IT012E00107977;20231009;221500;+02;0,053;;0,0;;;;;E;
IT012E00107977;20231009;223000;+02;0,048;;0,0;;;;;E;
IT012E00107977;20231009;224500;+02;0,089;;0,0;;;;;E;
IT012E00107977;20231009;230000;+02;0,055;;0,0;;;;;E;
IT012E00107977;20231009;231500;+02;0,117;;0,0;;;;;E;
IT012E00107977;20231009;233000;+02;0,122;;0,0;;;;;E;
IT012E00107977;20231009;234500;+02;0,063;;0,0;;;;;E;
IT012E00107977;20231010;000000;+02;0,098;;0,0;;;;;E;
IT012E00107977;20231010;001500;+02;0,049;;0,0;;;;;E;
IT012E00107977;20231010;003000;+02;0,049;;0,0;;;;;E;
IT012E00107977;20231010;004500;+02;0,099;;0,0;;;;;E;
IT012E00107977;20231010;010000;+02;0,037;;0,0;;;;;E;
IT012E00107977;20231010;011500;+02;0,022;;0,0;;;;;E;
IT012E00107977;20231010;013000;+02;0,028;;0,0;;;;;E;
IT012E00107977;20231010;014500;+02;0,034;;0,0;;;;;E;
IT012E00107977;20231010;020000;+02;0,051;;0,0;;;;;E;
IT012E00107977;20231010;021500;+02;0,044;;0,0;;;;;E;
IT012E00107977;20231010;023000;+02;0,029;;0,0;;;;;E;
IT012E00107977;20231010;024500;+02;0,079;;0,0;;;;;E;
IT012E00107977;20231010;030000;+02;0,029;;0,0;;;;;E;
IT012E00107977;20231010;031500;+02;0,029;;0,0;;;;;E;
IT012E00107977;20231010;033000;+02;0,031;;0,0;;;;;E;
IT012E00107977;20231010;034500;+02;0,027;;0,0;;;;;E;
IT012E00107977;20231010;040000;+02;0,018;;0,0;;;;;E;
IT012E00107977;20231010;041500;+02;0,019;;0,0;;;;;E;
IT012E00107977;20231010;043000;+02;0,023;;0,0;;;;;E;
IT012E00107977;20231010;044500;+02;0,019;;0,0;;;;;E;
IT012E00107977;20231010;050000;+02;0,07;;0,0;;;;;E;
IT012E00107977;20231010;051500;+02;0,011;;0,0;;;;;E;
IT012E00107977;20231010;053000;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231010;054500;+02;0,02;;0,0;;;;;E;
IT012E00107977;20231010;060000;+02;0,019;;0,0;;;;;E;
IT012E00107977;20231010;061500;+02;0,014;;0,0;;;;;E;
IT012E00107977;20231010;063000;+02;0,058;;0,0;;;;;E;
IT012E00107977;20231010;064500;+02;0,018;;0,0;;;;;E;
IT012E00107977;20231010;070000;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231010;071500;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231010;073000;+02;0,007;;0,0;;;;;E;
IT012E00107977;20231010;074500;+02;0,015;;0,0;;;;;E;
IT012E00107977;20231010;080000;+02;0,017;;0,0;;;;;E;
IT012E00107977;20231010;081500;+02;0,065;;0,0;;;;;E;
IT012E00107977;20231010;083000;+02;0,008;;0,0;;;;;E;
IT012E00107977;20231010;084500;+02;0,013;;0,0;;;;;E;
IT012E00107977;20231010;090000;+02;0,017;;0,0;;;;;E;
IT012E00107977;20231010;091500;+02;0,03;;0,0;;;;;E;
IT012E00107977;20231010;093000;+02;0,222;;0,003;;;;;E;
IT012E00107977;20231010;094500;+02;0,142;;0,0;;;;;E;
IT012E00107977;20231010;100000;+02;0,164;;0,0;;;;;E;
IT012E00107977;20231010;101500;+02;0,156;;0,0;;;;;E;
IT012E00107977;20231010;103000;+02;0,111;;0,0;;;;;E;
IT012E00107977;20231010;104500;+02;0,082;;0,0;;;;;E;
IT012E00107977;20231010;110000;+02;0,079;;0,0;;;;;E;
IT012E00107977;20231010;111500;+02;0,065;;0,0;;;;;E;
IT012E00107977;20231010;113000;+02;0,014;;0,0;;;;;E;
IT012E00107977;20231010;114500;+02;0,07;;0,0;;;;;E;
IT012E00107977;20231010;120000;+02;0,069;;0,0;;;;;E;
IT012E00107977;20231010;121500;+02;0,009;;0,0;;;;;E;
IT012E00107977;20231010;123000;+02;0,065;;0,0;;;;;E;
IT012E00107977;20231010;124500;+02;0,017;;0,0;;;;;E;
IT012E00107977;20231010;130000;+02;0,017;;0,0;;;;;E;
IT012E00107977;20231010;131500;+02;0,066;;0,0;;;;;E;
IT012E00107977;20231010;133000;+02;0,036;;0,0;;;;;E;
IT012E00107977;20231010;134500;+02;0,042;;0,0;;;;;E;
IT012E00107977;20231010;140000;+02;0,021;;0,0;;;;;E;
IT012E00107977;20231010;141500;+02;0,027;;0,001;;;;;E;
IT012E00107977;20231010;143000;+02;0,094;;0,001;;;;;E;
IT012E00107977;20231010;144500;+02;0,039;;0,0;;;;;E;
IT012E00107977;20231010;150000;+02;0,021;;0,0;;;;;E;
IT012E00107977;20231010;151500;+02;0,019;;0,0;;;;;E;
IT012E00107977;20231010;153000;+02;0,009;;0,0;;;;;E;
IT012E00107977;20231010;154500;+02;0,079;;0,0;;;;;E;
IT012E00107977;20231010;160000;+02;0,042;;0,0;;;;;E;
IT012E00107977;20231010;161500;+02;0,065;;0,0;;;;;E;
IT012E00107977;20231010;163000;+02;0,095;;0,0;;;;;E;
IT012E00107977;20231010;164500;+02;0,086;;0,0;;;;;E;
IT012E00107977;20231010;170000;+02;0,211;;0,0;;;;;E;
IT012E00107977;20231010;171500;+02;0,135;;0,0;;;;;E;
IT012E00107977;20231010;173000;+02;0,238;;0,0;;;;;E;
IT012E00107977;20231010;174500;+02;0,264;;0,0;;;;;E;
IT012E00107977;20231010;180000;+02;0,171;;0,0;;;;;E;
IT012E00107977;20231010;181500;+02;0,128;;0,0;;;;;E;
IT012E00107977;20231010;183000;+02;0,178;;0,0;;;;;E;
IT012E00107977;20231010;184500;+02;0,032;;0,0;;;;;E;
IT012E00107977;20231010;190000;+02;0,086;;0,0;;;;;E;
IT012E00107977;20231010;191500;+02;0,093;;0,0;;;;;E;
IT012E00107977;20231010;193000;+02;0,028;;0,0;;;;;E;
IT012E00107977;20231010;194500;+02;0,014;;0,0;;;;;E;
IT012E00107977;20231010;200000;+02;0,098;;0,006;;;;;E;
IT012E00107977;20231010;201500;+02;0,089;;0,0;;;;;E;
IT012E00107977;20231010;203000;+02;0,046;;0,0;;;;;E;
IT012E00107977;20231010;204500;+02;0,051;;0,0;;;;;E;
IT012E00107977;20231010;210000;+02;0,048;;0,0;;;;;E;
IT012E00107977;20231010;211500;+02;0,261;;0,003;;;;;E;
IT012E00107977;20231010;213000;+02;0,241;;0,0;;;;;E;
IT012E00107977;20231010;214500;+02;0,193;;0,0;;;;;E;
IT012E00107977;20231010;220000;+02;0,122;;0,0;;;;;E;
IT012E00107977;20231010;221500;+02;0,168;;0,0;;;;;E;
IT012E00107977;20231010;223000;+02;0,129;;0,0;;;;;E;
IT012E00107977;20231010;224500;+02;0,09;;0,0;;;;;E;
IT012E00107977;20231010;230000;+02;0,093;;0,0;;;;;E;
IT012E00107977;20231010;231500;+02;0,242;;0,0;;;;;E;
IT012E00107977;20231010;233000;+02;0,253;;0,0;;;;;E;
IT012E00107977;20231010;234500;+02;0,284;;0,0;;;;;E;
IT012E00107977;20231011;000000;+02;0,21;;0,0;;;;;E;
IT012E00107977;20231011;001500;+02;0,323;;0,0;;;;;E;
IT012E00107977;20231011;003000;+02;0,217;;0,0;;;;;E;
IT012E00107977;20231011;004500;+02;0,138;;0,0;;;;;E;
IT012E00107977;20231011;010000;+02;0,139;;0,0;;;;;E;
IT012E00107977;20231011;011500;+02;0,153;;0,0;;;;;E;
IT012E00107977;20231011;013000;+02;0,088;;0,0;;;;;E;
IT012E00107977;20231011;014500;+02;0,08;;0,0;;;;;E;
IT012E00107977;20231011;020000;+02;0,105;;0,0;;;;;E;
IT012E00107977;20231011;021500;+02;0,079;;0,0;;;;;E;
IT012E00107977;20231011;023000;+02;0,045;;0,0;;;;;E;
IT012E00107977;20231011;024500;+02;0,063;;0,0;;;;;E;
IT012E00107977;20231011;030000;+02;0,071;;0,0;;;;;E;
IT012E00107977;20231011;031500;+02;0,07;;0,0;;;;;E;
IT012E00107977;20231011;033000;+02;0,015;;0,0;;;;;E;
IT012E00107977;20231011;034500;+02;0,069;;0,0;;;;;E;
IT012E00107977;20231011;040000;+02;0,012;;0,0;;;;;E;
IT012E00107977;20231011;041500;+02;0,059;;0,0;;;;;E;
IT012E00107977;20231011;043000;+02;0,017;;0,0;;;;;E;
IT012E00107977;20231011;044500;+02;0,067;;0,0;;;;;E;
IT012E00107977;20231011;050000;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231011;051500;+02;0,015;;0,0;;;;;E;
IT012E00107977;20231011;053000;+02;0,039;;0,0;;;;;E;
IT012E00107977;20231011;054500;+02;0,034;;0,0;;;;;E;
IT012E00107977;20231011;060000;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231011;061500;+02;0,017;;0,0;;;;;E;
IT012E00107977;20231011;063000;+02;0,015;;0,0;;;;;E;
IT012E00107977;20231011;064500;+02;0,063;;0,0;;;;;E;
IT012E00107977;20231011;070000;+02;0,007;;0,0;;;;;E;
IT012E00107977;20231011;071500;+02;0,097;;0,003;;;;;E;
IT012E00107977;20231011;073000;+02;0,097;;0,0;;;;;E;
IT012E00107977;20231011;074500;+02;0,045;;0,0;;;;;E;
IT012E00107977;20231011;080000;+02;0,101;;0,0;;;;;E;
IT012E00107977;20231011;081500;+02;0,06;;0,0;;;;;E;
IT012E00107977;20231011;083000;+02;0,061;;0,0;;;;;E;
IT012E00107977;20231011;084500;+02;0,126;;0,0;;;;;E;
IT012E00107977;20231011;090000;+02;0,08;;0,0;;;;;E;
IT012E00107977;20231011;091500;+02;0,058;;0,0;;;;;E;
IT012E00107977;20231011;093000;+02;0,113;;0,0;;;;;E;
IT012E00107977;20231011;094500;+02;0,06;;0,0;;;;;E;
IT012E00107977;20231011;100000;+02;0,042;;0,0;;;;;E;
IT012E00107977;20231011;101500;+02;0,04;;0,0;;;;;E;
IT012E00107977;20231011;103000;+02;0,037;;0,0;;;;;E;
IT012E00107977;20231011;104500;+02;0,075;;0,0;;;;;E;
IT012E00107977;20231011;110000;+02;0,043;;0,0;;;;;E;
IT012E00107977;20231011;111500;+02;0,094;;0,0;;;;;E;
IT012E00107977;20231011;113000;+02;0,038;;0,0;;;;;E;
IT012E00107977;20231011;114500;+02;0,176;;0,0;;;;;E;
IT012E00107977;20231011;120000;+02;0,31;;0,0;;;;;E;
IT012E00107977;20231011;121500;+02;0,523;;0,0;;;;;E;
IT012E00107977;20231011;123000;+02;0,37;;0,0;;;;;E;
IT012E00107977;20231011;124500;+02;0,125;;0,0;;;;;E;
IT012E00107977;20231011;130000;+02;0,099;;0,0;;;;;E;
IT012E00107977;20231011;131500;+02;0,096;;0,0;;;;;E;
IT012E00107977;20231011;133000;+02;0,083;;0,0;;;;;E;
IT012E00107977;20231011;134500;+02;0,084;;0,0;;;;;E;
IT012E00107977;20231011;140000;+02;0,063;;0,0;;;;;E;
IT012E00107977;20231011;141500;+02;0,059;;0,0;;;;;E;
IT012E00107977;20231011;143000;+02;0,214;;0,0;;;;;E;
IT012E00107977;20231011;144500;+02;0,197;;0,0;;;;;E;
IT012E00107977;20231011;150000;+02;0,044;;0,0;;;;;E;
IT012E00107977;20231011;151500;+02;0,093;;0,0;;;;;E;
IT012E00107977;20231011;153000;+02;0,078;;0,0;;;;;E;
IT012E00107977;20231011;154500;+02;0,021;;0,0;;;;;E;
IT012E00107977;20231011;160000;+02;0,059;;0,0;;;;;E;
IT012E00107977;20231011;161500;+02;0,018;;0,0;;;;;E;
IT012E00107977;20231011;163000;+02;0,06;;0,0;;;;;E;
IT012E00107977;20231011;164500;+02;0,019;;0,0;;;;;E;
IT012E00107977;20231011;170000;+02;0,018;;0,0;;;;;E;
IT012E00107977;20231011;171500;+02;0,071;;0,0;;;;;E;
IT012E00107977;20231011;173000;+02;0,017;;0,0;;;;;E;
IT012E00107977;20231011;174500;+02;0,012;;0,0;;;;;E;
IT012E00107977;20231011;180000;+02;0,038;;0,0;;;;;E;
IT012E00107977;20231011;181500;+02;0,087;;0,0;;;;;E;
IT012E00107977;20231011;183000;+02;0,041;;0,0;;;;;E;
IT012E00107977;20231011;184500;+02;0,032;;0,0;;;;;E;
IT012E00107977;20231011;190000;+02;0,094;;0,0;;;;;E;
IT012E00107977;20231011;191500;+02;0,053;;0,0;;;;;E;
IT012E00107977;20231011;193000;+02;0,061;;0,0;;;;;E;
IT012E00107977;20231011;194500;+02;0,101;;0,0;;;;;E;
IT012E00107977;20231011;200000;+02;0,033;;0,0;;;;;E;
IT012E00107977;20231011;201500;+02;0,046;;0,0;;;;;E;
IT012E00107977;20231011;203000;+02;0,049;;0,0;;;;;E;
IT012E00107977;20231011;204500;+02;0,022;;0,0;;;;;E;
IT012E00107977;20231011;210000;+02;0,036;;0,0;;;;;E;
IT012E00107977;20231011;211500;+02;0,041;;0,0;;;;;E;
IT012E00107977;20231011;213000;+02;0,023;;0,0;;;;;E;
IT012E00107977;20231011;214500;+02;0,022;;0,0;;;;;E;
IT012E00107977;20231011;220000;+02;0,014;;0,0;;;;;E;
IT012E00107977;20231011;221500;+02;0,011;;0,0;;;;;E;
IT012E00107977;20231011;223000;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231011;224500;+02;0,046;;0,001;;;;;E;
IT012E00107977;20231011;230000;+02;0,089;;0,0;;;;;E;
IT012E00107977;20231011;231500;+02;0,234;;0,0;;;;;E;
IT012E00107977;20231011;233000;+02;0,343;;0,0;;;;;E;
IT012E00107977;20231011;234500;+02;0,186;;0,0;;;;;E;
IT012E00107977;20231012;000000;+02;0,162;;0,0;;;;;E;
IT012E00107977;20231012;001500;+02;0,233;;0,0;;;;;E;
IT012E00107977;20231012;003000;+02;0,123;;0,0;;;;;E;
IT012E00107977;20231012;004500;+02;0,119;;0,0;;;;;E;
IT012E00107977;20231012;010000;+02;0,119;;0,0;;;;;E;
IT012E00107977;20231012;011500;+02;0,079;;0,0;;;;;E;
IT012E00107977;20231012;013000;+02;0,074;;0,0;;;;;E;
IT012E00107977;20231012;014500;+02;0,066;;0,0;;;;;E;
IT012E00107977;20231012;020000;+02;0,069;;0,0;;;;;E;
IT012E00107977;20231012;021500;+02;0,069;;0,0;;;;;E;
IT012E00107977;20231012;023000;+02;0,063;;0,0;;;;;E;
IT012E00107977;20231012;024500;+02;0,021;;0,0;;;;;E;
IT012E00107977;20231012;030000;+02;0,058;;0,0;;;;;E;
IT012E00107977;20231012;031500;+02;0,015;;0,0;;;;;E;
IT012E00107977;20231012;033000;+02;0,066;;0,0;;;;;E;
IT012E00107977;20231012;034500;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231012;040000;+02;0,049;;0,0;;;;;E;
IT012E00107977;20231012;041500;+02;0,018;;0,0;;;;;E;
IT012E00107977;20231012;043000;+02;0,017;;0,0;;;;;E;
IT012E00107977;20231012;044500;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231012;050000;+02;0,057;;0,0;;;;;E;
IT012E00107977;20231012;051500;+02;0,011;;0,0;;;;;E;
IT012E00107977;20231012;053000;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231012;054500;+02;0,016;;0,0;;;;;E;
IT012E00107977;20231012;060000;+02;0,059;;0,0;;;;;E;
IT012E00107977;20231012;061500;+02;0,011;;0,0;;;;;E;
IT012E00107977;20231012;063000;+02;0,016;;0,0;;;;;E;
